Date,Location,Distance,Prize,Category,Class,Ground_state,Horses
"<div class=""ZeitundOrt"">
               27. Oktober 2019             </div>","<div class=""ZeitundOrt"">
              Hannover            </div>",1750 m  ,  7000 €,D,III,"
                     Boden: weich bis schwer                  ","['\n                   1.             ', '\n Galahad ', 'C.Henrique', 'H.J.Gröschel', '53,0', '\n                   2.             ', '\n Nordinsky ', 'W.Panov', 'D.Moser', '59,5', '\n                   3.             ', '\n Irida ', 'L.M.Engels', 'H.J.Gröschel', '59,5', '\n                   4.             ', '\n Desirose ', 'B.Ganbat', 'U.Stech', '58,5', '\n                   5.             ', '\n Maison Bleu (GB) ', 'L.Delozier', 'B.Nedorostek', '61,0', '\n                   6.             ', '\n Pretoria ', 'R.Piechulek', 'S.Smrczek', '57,5', '\n                   7.             ', '\n Mademoiselle ', 'B.Murzabayev', 'R.Dzubasz', '58,0', '\n                   8.             ', '\n Diamond Queen ', 'M.Cadeddu', 'C.Barsig', '53,0', '\n                   9.             ', '\n Zaro ', 'M.Pecheur', 'G.Richter', '54,5', '\n                   10.             ', '\n El Commandante ', 'C.Müller', 'P.Vovcenko', '51,5', '\n                   11.             ', '\n Lady Lilian ', 'M.Seidl', 'S.Richter', '55,0', '\n                   12.             ', '\n Yori (IRE) ', 'J.Bojko', 'P.Vovcenko', '57,0', '\n                   13.             ', '\n Antipolis ', 'F.Minarik', 'C.Zschache', '53,5', '\n                   14.             ', '\n Barrsbrook (GB) ', 'Melina Ehm', 'S.Rank', '57,0']"
"<div class=""ZeitundOrt"">
               27. Oktober 2019             </div>","<div class=""ZeitundOrt"">
              Hannover            </div>",1400 m  ,  25000 €,A,Liste,"
                     Boden: weich bis schwer                  ","['\n                   1.             ', '\n Nashirah (GB) ', 'J.L.Guillochon', 'H.A.Pantall/FR', '54,5', '\n                   2.             ', '\n Majestic Colt (IRE) ', 'J.Bojko', 'A.Wöhler', '57,0', '\n                   3.             ', '\n Cherry Lady ', 'L.Delozier', 'P.Schiergen', '55,5', '\n                   4.             ', '\n K Club (IRE) ', 'M.Pecheur', 'J.Hirschberger', '54,5', '\n                   5.             ', '\n Mc Queen (FR) ', 'M.Cadeddu', 'Y.Almenräder', '58,5', '\n                   6.             ', '\n Prime Red (DEN) ', 'A.Wallace', 'B.Nielsen/DK', '57,0', '\n                   7.             ', '\n Shining Emerald (GB) ', 'B.Murzabayev', 'A.Wöhler', '58,5', '\n                   8.             ', '\n Let Me Know ', 'W.Panov', 'D.Moser', '54,5', '\n                   9.             ', '\n Be My Best ', 'C.Henrique', 'T.Potters', '55,5', '\n                   10.             ', '\n Ceratonia (GB) ', 'T.Baron', 'H.A.Pantall/FR', '54,5', '\n                   11.             ', '\n Caesara (GB) ', 'F.Minarik', 'J.P.Carvalho', '55,5']"
"<div class=""ZeitundOrt"">
               27. Oktober 2019             </div>","<div class=""ZeitundOrt"">
              Hannover            </div>",2200 m  ,  5100 €,D,,"
                     Boden: weich bis schwer                  ","['\n                   1.             ', '\n Wildbeere ', 'A.Pietsch', 'W.Hickst', '57,0', '\n                   2.             ', '\n Vendetta ', 'B.Murzabayev', 'R.Dzubasz', '57,0', '\n                   3.             ', '\n Floris Van Lips (IRE) ', 'R.Piechulek', 'E.Fabianova', '57,0', '\n                   4.             ', '\n Bottom Line (GB) ', 'J.Bojko', 'A.Wöhler', '56,0', '\n                   5.             ', '\n Salamanca ', 'L.M.Engels', 'P.Bradik', '54,0', '\n                   6.             ', '\n Forrest Gump ', 'F.Minarik', 'B.Nedorostek', '58,0', '\n                   7.             ', '\n Orion ', 'C.Müller', 'A.Kleinkorres', '56,0', '\n                   8.             ', '\n Rainbow Lady (IRE) ', 'M.Pecheur', 'B.Nedorostek', '56,0', '\n                   9.             ', '\n Manjolo ', 'B.Ganbat', 'D.Paulick', '58,0', '\n                   10.             ', '\n Mabou ', 'M.Cadeddu', 'R.Dzubasz', '56,0']"
"<div class=""ZeitundOrt"">
               27. Oktober 2019             </div>","<div class=""ZeitundOrt"">
              Hannover            </div>",2200 m  ,  22500 €,B,I,"
                     Boden: weich bis schwer                  ","['\n                   1.             ', '\n Boomboom Kiss (FR) ', 'B.Murzabayev', 'L.Urbanek', '54,0', '\n                   2.             ', '\n Northern Rock ', 'B.Ganbat', 'S.Smrczek', '54,5', '\n                   3.             ', '\n Fort Good Hope ', 'M.Seidl', 'S.Richter', '60,0', '\n                   4.             ', '\n Barbados (FR) ', 'M.Pecheur', 'P.Schiergen', '53,0', '\n                   5.             ', '\n Ricardo ', 'R.Piechulek', 'A.Bolte', '59,5']"
"<div class=""ZeitundOrt"">
               27. Oktober 2019             </div>","<div class=""ZeitundOrt"">
              Hannover            </div>",1900 m  ,  4000 €,F,IV,"
                     Boden: weich bis schwer                  ","['\n                   1.             ', '\n Igneo ', 'F.Minarik', 'H.J.Gröschel', '55,0', '\n                   2.             ', '\n Zaphiras Adventure (GB) ', 'L.M.Engels', 'S.Schütz', '56,5', '\n                   3.             ', '\n Ragazza (GB) ', 'L.Delozier', 'M.Lindemann', '56,0', '\n                   4.             ', '\n Shoemaker ', 'Melina Ehm', 'P.Vovcenko', '59,5', '\n                   5.             ', '\n So Super ', 'M.Cadeddu', 'C.Barsig', '56,0', '\n                   6.             ', '\n New Order ', 'B.Ganbat', 'U.Stech', '63,0', '\n                   7.             ', '\n Königsperle ', 'B.Murzabayev', 'R.Dzubasz', '57,0', '\n                   8.             ', '\n Silver Silk (FR) ', 'V.Schiergen', 'M.Figge', '57,0', '\n                   9.             ', '\n Aurelian ', 'M.Riehl', 'S.Walsh', '50,5', '\n                   10.             ', '\n Lady Hurricane ', 'M.Pecheur', 'B.Nedorostek', '52,0', '\n                   11.             ', '\n Dashing Diva ', 'W.Panov', 'E.Schnakenberg', '62,5', '\n                   12.             ', '\n Bahamian Bullet ', 'Jiri Palik', 'B.Nedorostek', '57,0']"
"<div class=""ZeitundOrt"">
               31. Oktober 2019             </div>","<div class=""ZeitundOrt"">
              Halle            </div>",1500 m  ,  5100 €,D,,"
                     Boden: gut stellenweise weich                  ","['\n                   1.             ', '\n Free Lips ', 'R.Piechulek', 'E.Fabianova', '57,5', '\n                   2.             ', '\n Rainboy (FR) ', 'A.Florian', 'S.Richter', '57,0', '\n                   3.             ', '\n Chagal (FR) ', 'B.Murzabayev', 'A.Wöhler', '57,0', '\n                   4.             ', '\n Kaspar ', 'M.Pecheur', 'M.Klug', '57,0', '\n                   5.             ', '\n Nordic Oak (IRE) ', 'L.Delozier', 'P.Schiergen', '55,5', '\n                   6.             ', '\n Glady Gloria ', 'M.Cadeddu', 'C.Barsig', '55,0', '\n                   NS             ', '\n Alaska Fox ', 'A.Subias', 'C.Barsig', '55,0', '\n                   NS             ', '\n Graf Manama (FR) ', 'W.Panov', 'W.Haustein', '57,0', '\n                   NS             ', '\n Martinus (IRE) ', 'J.Bojko', 'H.Franke', '57,0']"
"<div class=""ZeitundOrt"">
               31. Oktober 2019             </div>","<div class=""ZeitundOrt"">
              Halle            </div>",1750 m  ,  4000 €,E,,"
                     Boden: gut stellenweise weich                  ","['\n                   1.             ', '\n Newton ', 'L.Delozier', 'C.Barsig', '58,0', '\n                   2.             ', '\n Alma Mater ', 'F.Minarik', 'B.Nedorostek', '55,0', '\n                   3.             ', '\n Whisky Train ', 'R.Piechulek', 'M.Angermann', '57,0', '\n                   4.             ', '\n Quantum Love ', 'M.Seidl', 'J.Mayer', '56,0', '\n                   5.             ', '\n Nanino Chardonnay ', 'V.Schiergen', 'A.Glodde', '57,0', '\n                   6.             ', '\n Almata ', 'M.Pecheur', 'D.Müller', '55,0', '\n                   7.             ', '\n Alatea ', 'A.v.d.Troost', 'Y.Almenräder', '55,0', '\n                   8.             ', '\n Fritz ', 'L.M.Engels', 'M.Angermann', '56,0', '\n                   9.             ', '\n Baldessari (GB) ', 'R.Koplik', 'G.Scholze', '58,0', '\n                   10.             ', '\n Kölner Kimberley ', 'N.Polli', 'H.Franke', '55,0', '\n                   NS             ', '\n King Flash (GB) ', 'B.Murzabayev', 'C.Sprengel', '57,0']"
"<div class=""ZeitundOrt"">
               31. Oktober 2019             </div>","<div class=""ZeitundOrt"">
              Halle            </div>",1750 m  ,  5100 €,D,,"
                     Boden: gut stellenweise weich                  ","['\n                   1.             ', '\n Reaction ', 'R.Piechulek', 'E.Fabianova', '57,0', '\n                   2.             ', '\n Novika ', 'W.Panov', 'C.Barsig', '56,0', '\n                   3.             ', '\n La Aluna ', 'F.Minarik', 'S.Richter', '57,0', '\n                   4.             ', '\n Longines Runner ', 'M.Seidl', 'J.Seidl', '58,0', '\n                   5.             ', '\n Feuerblume (IRE) ', 'J.Bojko', 'P.Vovcenko', '57,0', '\n                   6.             ', '\n Vagabund ', 'N.Polli', 'W.Schöps', '58,0', '\n                   7.             ', '\n Lirango ', 'R.Koplik', 'E.Fabianova', '58,0', '\n                   8.             ', '\n Grigri De Lancray (FR) ', 'B.Murzabayev', 'F.Neuberg/CZ', '58,0', '\n                   9.             ', '\n Cape Sepoy (GB) ', 'A.Florian', 'S.Richter', '56,0', '\n                   10.             ', '\n Metlakatla (CZE) ', 'K.Hlubuckova', 'L.Nagy', '56,0', '\n                   11.             ', '\n Last Melody ', 'L.M.Engels', 'S.Kamin', '54,0', '\n                   NS             ', '\n Isabell ', 'A.Subias', 'C.Barsig', '53,0']"
"<div class=""ZeitundOrt"">
               31. Oktober 2019             </div>","<div class=""ZeitundOrt"">
              Halle            </div>",1350 m  ,  5000 €,E,III,"
                     Boden: gut stellenweise weich                  ","['\n                   1.             ', '\n Mister Bean ', 'R.Piechulek', 'M.Angermann', '55,5', '\n                   2.             ', '\n Sir Theodore (IRE) ', 'W.Panov', 'S.Richter', '62,5', '\n                   3.             ', '\n Zauberlady ', 'J.Bojko', 'M.Angermann', '53,0', '\n                   4.             ', '\n Macan ', 'L.M.Engels', 'A.Kästner', '64,0', '\n                   5.             ', '\n Forsanti ', 'B.Murzabayev', 'S.Richter', '60,0', '\n                   6.             ', '\n Belinda Too ', 'M.Pecheur', 'H.Vorsilkova', '60,5', '\n                   7.             ', '\n Trespassed (IRE) ', 'F.Minarik', 'A.Glodde', '60,0', '\n                   8.             ', '\n Three Streams (IRE) ', 'B.Ganbat', 'U.Stech', '56,5', '\n                   9.             ', '\n So Beautiful ', 'M.Cadeddu', 'C.Barsig', '59,0', '\n                   10.             ', '\n Lara ', 'N.Polli', 'A.Glodde', '52,5', '\n                   11.             ', '\n Khamry (GB) ', 'R.Bonk', 'A.Schleusner-Fruhriep', '67,0']"
"<div class=""ZeitundOrt"">
               31. Oktober 2019             </div>","<div class=""ZeitundOrt"">
              Halle            </div>",1500 m  ,  6000 €,D,III,"
                     Boden: gut stellenweise weich                  ","['\n                   1.             ', '\n Sunnylea ', 'F.Minarik', 'U.Stech', '59,0', '\n                   2.             ', '\n Dapriva ', 'M.Seidl', 'M.Klug', '54,5', '\n                   3.             ', '\n Vatenko ', 'L.M.Engels', 'R.Dzubasz', '61,0', '\n                   4.             ', '\n Antares ', 'B.Murzabayev', 'R.Dzubasz', '58,5', '\n                   5.             ', '\n Imandra ', 'M.Cadeddu', 'H.J.Gröschel', '60,0', '\n                   6.             ', '\n Diary Of Dreams ', 'M.Pecheur', 'G.Richter', '56,0', '\n                   7.             ', '\n Its My Turn (IRE) ', 'B.Ganbat', 'A.Schleusner-Fruhriep', '57,0', '\n                   NS             ', '\n Contessa ', 'W.Panov', 'D.Moser', '59,0']"
"<div class=""ZeitundOrt"">
               31. Oktober 2019             </div>","<div class=""ZeitundOrt"">
              Halle            </div>",2200 m  ,  10000 €,C,II,"
                     Boden: gut stellenweise weich                  ","['\n                   1.             ', '\n Perfect Pitch ', 'M.Pecheur', 'B.Nedorostek', '52,5', '\n                   2.             ', '\n Oscar ', 'B.Ganbat', 'D.Paulick', '54,5', '\n                   3.             ', '\n Wellenreiter ', 'M.Seidl', 'M.Klug', '54,0', '\n                   4.             ', '\n Mondaine ', 'F.Minarik', 'W.Glanz', '54,5', '\n                   5.             ', '\n Dantos ', 'M.Cadeddu', 'P.Vovcenko', '56,0', '\n                   6.             ', '\n Kampina ', 'B.Murzabayev', 'A.Kleinkorres', '55,0', '\n                   NS             ', '\n Nubius (IRE) ', 'L.Delozier', 'P.Schiergen', '60,0']"
"<div class=""ZeitundOrt"">
               31. Oktober 2019             </div>","<div class=""ZeitundOrt"">
              Halle            </div>",2200 m  ,  37000 €,C,,"
                     Boden: gut stellenweise weich                  ","['\n                   1.             ', '\n Mojano (FR) ', 'B.Ganbat', 'S.Richter', '57,0', '\n                   2.             ', '\n Amiro ', 'R.Piechulek', 'M.Figge', '58,0', '\n                   3.             ', '\n Freedom Rising ', 'M.Pecheur', 'Y.Almenräder', '57,0', '\n                   4.             ', '\n Wachmann ', 'M.Seidl', 'S.Richter', '60,0', '\n                   5.             ', '\n La Pradera (GB) ', 'F.Minarik', 'H.Grewe', '59,0', '\n                   6.             ', '\n Estivo (IRE) ', 'B.Murzabayev', 'J.D.Hillis', '58,0', '\n                   7.             ', '\n Narello ', 'M.Cadeddu', 'H.J.Gröschel', '59,0', '\n                   8.             ', '\n Mooniac ', 'L.Delozier', 'R.Dzubasz', '58,0', '\n                   9.             ', '\n American Prince ', 'J.Bojko', 'A.Kleinkorres', '57,0', '\n                   10.             ', '\n Belle De Jour ', 'N.Polli', 'E.Storp', '53,0', '\n                   11.             ', '\n Kliff ', 'W.Panov', 'R.Dzubasz', '57,0', '\n                   12.             ', '\n Irukandji ', 'L.M.Engels', 'F.Fuhrmann', '55,0']"
"<div class=""ZeitundOrt"">
               31. Oktober 2019             </div>","<div class=""ZeitundOrt"">
              Halle            </div>",1750 m  ,  4000 €,F,IV,"
                     Boden: gut stellenweise weich                  ","['\n                   1.             ', '\n Sha Gino ', 'L.M.Engels', 'G.Scholze', '61,5', '\n                   2.             ', '\n Big Panther (FR) ', 'L.Delozier', 'C.Barsig', '58,5', '\n                   3.             ', '\n Osumi ', 'W.Panov', 'S.Richter', '61,0', '\n                   4.             ', '\n Girard ', 'F.Minarik', 'S.Richter', '62,5', '\n                   5.             ', '\n Oxbridge Blue (GB) ', 'B.Murzabayev', 'M.Angermann', '57,5', '\n                   6.             ', '\n Sternzeichen ', 'J.Bojko', 'M.Angermann', '59,0', '\n                   7.             ', '\n Nomia ', 'R.Piechulek', 'M.Angermann', '61,5', '\n                   8.             ', '\n Asian Highway ', 'W.Falland', 'R.Busch', '49,0', '\n                   9.             ', '\n Fazendas Girl (GB) ', 'M.Cadeddu', 'E.Storp', '59,0', '\n                   10.             ', '\n Humita ', 'V.Schiergen', 'A.Glodde', '59,5', '\n                   11.             ', '\n Napston ', 'B.Ganbat', 'S.Richter', '61,5', '\n                   12.             ', '\n Luminist (IRE) ', 'M.Pecheur', 'F.Fuhrmann', '56,0']"
"<div class=""ZeitundOrt"">
               02. November 2019             </div>","<div class=""ZeitundOrt"">
              Mülheim            </div>",2000 m  ,  6000 €,D,,"
                     Boden: weich                  ","['\n                   1.             ', '\n Adrian ', 'C.Henrique', 'H.Grewe', '58,0', '\n                   2.             ', '\n Toscano (FR) ', 'F.Minarik', 'J.P.Carvalho', '58,0', '\n                   3.             ', '\n Thymian As ', 'M.Seidl', 'M.Klug', '57,0', '\n                   4.             ', '\n Legal Rights ', 'J.Bojko', 'A.Wöhler', '57,0', '\n                   5.             ', '\n Astor ', 'M.Pecheur', 'M.Klug', '57,0', '\n                   6.             ', '\n Ambrosius ', 'M.Cadeddu', 'A.Kleinkorres', '57,0', '\n                   7.             ', '\n Lalith ', 'L.Delozier', 'P.Schiergen', '57,0', '\n                   8.             ', '\n Royal Lips ', 'B.Ganbat', 'A.Suborics', '55,0', '\n                   NS             ', '\n Luella ', 'A.Best', 'P.Schiergen', '55,0']"
"<div class=""ZeitundOrt"">
               02. November 2019             </div>","<div class=""ZeitundOrt"">
              Mülheim            </div>",1400 m  ,  5500 €,F,IV,"
                     Boden: weich                  ","['\n                   1.             ', '\n Bocelli (GB) ', 'A.Best', 'B.Hellier', '64,0', '\n                   2.             ', '\n Tribesman (GB) ', 'J.Beckmann', 'J.Beckmann', '54,5', '\n                   3.             ', '\n Pass Mark (GB) ', 'A.Pietsch', 'O.Laznovska', '63,5', '\n                   4.             ', '\n Decadent Times (IRE) ', 'M.Seidl', 'P.Blumenauer', '56,0', '\n                   5.             ', '\n Ice Club (IRE) ', 'B.Ganbat', 'S.J.Hellier', '59,5', '\n                   6.             ', '\n Hope Solo (FR) ', 'S.Vogt', 'O.Laznovska', '59,0', '\n                   7.             ', '\n Amparo ', 'U.Timmermann', 'G.Lentz', '57,0', '\n                   8.             ', '\n Prefect (GB) ', 'J.Bojko', 'A.Bodenhagen', '54,0', '\n                   9.             ', '\n Goldie Doll (HOL) ', 'M.Cadeddu', 'L.Steudle', '56,0', '\n                   10.             ', '\n Summer Princess ', 'S.Koyuncu', 'E.Mäder', '57,5', '\n                   11.             ', '\n Bad Dog (GB) ', 'M.Timpelan', 'F.Fuhrmann', '60,5', '\n                   12.             ', '\n Aratika (FR) ', 'M.Pecheur', 'B.Hermans/NL', '63,0', '\n                   13.             ', '\n Lexikon (GB) ', 'F.Minarik', 'F.Fuhrmann', '59,0']"
"<div class=""ZeitundOrt"">
               02. November 2019             </div>","<div class=""ZeitundOrt"">
              Mülheim            </div>",2300 m  ,  7000 €,D,III,"
                     Boden: weich                  ","['\n                   1.             ', '\n Tintoretto ', 'L.Delozier', 'P.Schiergen', '56,5', '\n                   2.             ', '\n Past Sina ', 'C.Müller', 'A.Kleinkorres', '50,0', '\n                   3.             ', '\n Dolcetta (IRE) ', 'B.Ganbat', 'A.Bolte', '54,0', '\n                   4.             ', '\n Valentino Dancer (FR) ', 'F.Minarik', 'B.Nedorostek', '52,0', '\n                   5.             ', '\n Rockwell Lloyd (IRE) ', 'M.Lopez', 'D.Smith', '57,5', '\n                   6.             ', '\n Subpoena ', 'M.Riehl', 'J.P.Carvalho', '49,0', '\n                   7.             ', '\n Panoramica (GB) ', 'M.Cadeddu', 'M.Hofer', '56,0', '\n                   8.             ', '\n Esslinger ', 'N.Polli', 'S.Smrczek', '60,5', '\n                   9.             ', '\n Amazing Star ', 'M.Seidl', 'H.J.Gröschel', '54,0', '\n                   10.             ', '\n Oriental Khan ', 'L.Grigorieva', 'H.Hobitz', '58,0', '\n                   11.             ', '\n Ingenuity (GB) ', 'A.Pietsch', 'A.Friebel', '59,0']"
"<div class=""ZeitundOrt"">
               02. November 2019             </div>","<div class=""ZeitundOrt"">
              Mülheim            </div>",2200 m  ,  5500 €,F,IV ,"
                     Boden: weich                  ","['\n                   1.             ', '\n Epatant (FR) ', 'D.Artu', 'R.Weißmeier', '62,5', '\n                   2.             ', '\n Go West (FR) ', 'S.Brüggemann', 'E.Storp', '60,0', '\n                   3.             ', '\n Shannen ', 'M.Timpelan', 'P.Vovcenko', '62,0', '\n                   4.             ', '\n Roi Du Soleil ', 'R.P.Verberkt', 'A.Wolffers/NL', '64,0', '\n                   5.             ', '\n Medaillon (FR) ', 'H.Böhler', 'W.Schütz', '57,5', '\n                   6.             ', '\n Matilda Bay (IRE) ', 'L.Wolff', 'F.Fuhrmann', '56,0', '\n                   7.             ', '\n Avorio ', 'V.Schiergen', 'S.J.Hellier', '63,0', '\n                   8.             ', '\n Superkate (GB) ', 'S.Straßmeier', 'M.Maya', '63,0', '\n                   9.             ', '\n Parmenter (GB) ', 'A.Mathony', 'R.Weißmeier', '55,0', '\n                   10.             ', '\n Quanita ', 'U.Timmermann', 'K.Gernreich', '57,0', '\n                   11.             ', '\n Boccaccina (FR) ', 'C.Klinkenberg', 'A.Engels/BEL', '57,0', '\n                   12.             ', '\n Funky Music ', 'M.Gast', 'M.Hannibal', '55,0', '\n                   13.             ', '\n Sweet Caroline ', 'F.Strahl', 'M.Hofer', '63,0']"
"<div class=""ZeitundOrt"">
               02. November 2019             </div>","<div class=""ZeitundOrt"">
              Mülheim            </div>",4000 m  ,  25000 €,A,Liste,"
                     Boden: weich                  ","['\n                   1.             ', '\n The Tiger ', 'S.Vogt', 'A.Schleusner-Fruhriep', '58,0', '\n                   2.             ', '\n Khan ', 'C.Henrique', 'H.Grewe', '58,0', '\n                   3.             ', '\n Nacida ', 'M.Pecheur', 'Y.Almenräder', '58,0', '\n                   4.             ', '\n Ajas (FR) ', 'A.Pilroth', 'T.Hellgren/SWE', '58,0', '\n                   5.             ', '\n Quita (GB) ', 'M.Seidl', 'W.Hickst', '52,5', '\n                   6.             ', '\n Altra Vita (GB) ', 'L.Morris', 'M.Prescott', '56,5', '\n                   7.             ', '\n Wutzelmann ', 'M.Lopez', 'A.Schleusner-Fruhriep', '58,0', '\n                   8.             ', '\n Apoleon ', 'M.Cadeddu', 'A.Schleusner-Fruhriep', '58,0', '\n                   0.             ', '\n Guardian Witch (IRE) ', 'F.Minarik', 'J.P.Carvalho', '56,5', '\n                   NS             ', '\n Wirbelwind ', 'J.Bojko', 'P.Vovcenko', '58,0']"
"<div class=""ZeitundOrt"">
               02. November 2019             </div>","<div class=""ZeitundOrt"">
              Mülheim            </div>",2000 m  ,  5500 €,F,IV,"
                     Boden: weich                  ","['\n                   1.             ', '\n Nightdance Man ', 'A.X.Cornelius', 'A.Suborics', '62,0', '\n                   2.             ', '\n Miss Tick ', 'M.Pecheur', 'A.Bolte', '58,0', '\n                   3.             ', '\n Borneo (IRE) ', 'M.Lopez', 'H.Hobitz', '56,0', '\n                   4.             ', '\n Elsies Kap (FR) ', 'R.Weber', 'E.Kurdu', '64,5', '\n                   5.             ', '\n Big Ian (GB) ', 'L.Giesgen', 'L.Giesgen', '56,5', '\n                   6.             ', '\n Alsterprinz ', 'E.R.Weißmeier', 'R.Weißmeier', '60,5', '\n                   7.             ', '\n Pancho Villas (IRE) ', 'L.Achtermann', 'J.Beckmann', '52,0', '\n                   8.             ', '\n Kimbarjano (IRE) ', 'M.Cadeddu', 'M.Grünewald', '56,5', '\n                   9.             ', '\n Antonelli ', 'J.Bojko', 'E.Storp', '56,5', '\n                   NS             ', '\n Royal Roxana ', 'S.Vogt', 'A.Schleusner-Fruhriep', '55,5']"
"<div class=""ZeitundOrt"">
               02. November 2019             </div>","<div class=""ZeitundOrt"">
              Mülheim            </div>",2000 m  ,  6500 €,--,,"
                     Boden: weich                  ","['\n                   1.             ', '\n Flying High (FR) (OX) ', 'M.Pecheur', 'K.v.d.Bos/NL', '58,5', '\n                   2.             ', '\n Omar P (BEL) (OX) ', 'A.v.d.Troost', 'P.Deckers/BEL', '56,0', '\n                   3.             ', '\n Al Fahl D.A. (BEL) (OX) ', 'J.Bogaerts/BEL', 'J.Bogaerts/BEL', '60,5', '\n                   4.             ', '\n Royal Blue Lady (FR) (OX) ', 'F.Minarik', 'K.v.d.Bos/NL', '54,0', '\n                   5.             ', '\n Madjy (FR) (OX) ', 'E.R.Weißmeier', 'R.Weißmeier', '57,5', '\n                   6.             ', '\n Viho D.A. (BEL) (OX) ', 'J.Bojko', 'P.Deckers/BEL', '58,0', '\n                   7.             ', '\n Orage D.A. (BEL) (OX) ', 'R.Danz', 'J.Verstrepen/BEL', '55,0', '\n                   NS             ', '\n Ramses D.A. (BEL) (OX) ', 'C.Santangelo', 'J.Bogaerts/BEL', '56,0']"
"<div class=""ZeitundOrt"">
               02. November 2019             </div>","<div class=""ZeitundOrt"">
              Mülheim            </div>",1400 m  ,  7000 €,D,III,"
                     Boden: weich                  ","['\n                   1.             ', '\n Baron Mayson ', 'L.Delozier', 'P.Schiergen', '58,0', '\n                   2.             ', '\n Mister Spock ', 'A.Pietsch', 'S.Ehl', '59,0', '\n                   3.             ', '\n Bishapur ', 'M.Cadeddu', 'C.Sprengel', '61,5', '\n                   4.             ', '\n Log In (FR) ', 'F.Marcialis', 'R.Rohne', '60,0', '\n                   5.             ', '\n Navalis ', 'J.Bojko', 'Y.Almenräder', '57,5', '\n                   6.             ', '\n Incorruptible (IRE) ', 'R.Weber', 'R.Weißmeier', '64,0', '\n                   7.             ', '\n South Coast ', 'M.Lopez', 'R.Fries-Jung', '56,0', '\n                   8.             ', '\n Expediate (GB) ', 'F.Minarik', 'C.Lenaers/BEL', '58,5', '\n                   NS             ', '\n Edwin (GB) ', 'B.Ganbat', 'A.Bolte', '61,5']"
"<div class=""ZeitundOrt"">
               02. November 2019             </div>","<div class=""ZeitundOrt"">
              Mülheim            </div>",1200 m  ,  6000 €,E,IV,"
                     Boden: weich                  ","['\n                   1.             ', '\n Buy And Sell (IRE) ', 'A.Pilroth', 'T.Hellgren/SWE', '58,0', '\n                   2.             ', '\n Porcupine Creek (IRE) ', 'S.Vogt', 'O.Laznovska', '55,0', '\n                   3.             ', '\n Novacovic ', 'M.Pecheur', 'F.Fuhrmann', '53,0', '\n                   4.             ', '\n Bobbys Charm (USA) ', 'J.Bojko', 'F.Fuhrmann', '54,0', '\n                   5.             ', '\n One Too Many (IRE) ', 'M.Seidl', 'S.Leirs', '59,5', '\n                   6.             ', '\n Star Focus (IRE) ', 'F.Marcialis', 'C.Lenaers/BEL', '62,5', '\n                   7.             ', '\n Dont Tell Dandy (GB) ', 'M.Cadeddu', 'F.Fuhrmann', '55,5', '\n                   8.             ', '\n Acapella Style (FR) ', 'M.Lopez', 'H.Hobitz', '54,0', '\n                   9.             ', '\n Nagira ', 'A.v.d.Troost', 'Y.Almenräder', '56,5', '\n                   10.             ', '\n Annies Crook (GB) ', 'C.Henrique', 'F.Fuhrmann', '56,0']"
"<div class=""ZeitundOrt"">
               03. November 2019             </div>","<div class=""ZeitundOrt"">
              Dortmund (Sand)            </div>",1800 m  ,  5500 €,E,IV,"
                     Boden: nass                  ","['\n                   1.             ', '\n Alhammer ', 'J.Bojko', 'C.v.d.Recke', '53,0', '\n                   2.             ', '\n Enyama ', 'R.Weber', 'R.Weißmeier', '61,5', '\n                   3.             ', '\n Diatomic (IRE) ', 'M.Lopez', 'A.Weidler', '55,5', '\n                   4.             ', '\n Melody DAmour (FR) ', 'N.Polli', 'E.Kurdu', '59,0', '\n                   5.             ', '\n Second Sight (GB) ', 'W.Panov', 'E.Storp', '56,0', '\n                   6.             ', '\n Polarstern ', 'S.Koyuncu', 'U.Schwinn', '58,0', '\n                   7.             ', '\n Ohne Tadel ', 'L.Steudle', 'D.Lüker', '55,0', '\n                   8.             ', '\n Leonarda ', 'L.M.Engels', 'K.Engels', '59,0', '\n                   9.             ', '\n California Cliffs (IRE) ', 'C.Henrique', 'R.Heimburger', '52,5']"
"<div class=""ZeitundOrt"">
               03. November 2019             </div>","<div class=""ZeitundOrt"">
              Dortmund (Sand)            </div>",2500 m  ,  3600 €,F,IV,"
                     Boden: nass                  ","['\n                   1.             ', '\n Purple Rose ', 'L.M.Engels', 'B.Nedorostek', '60,5', '\n                   2.             ', '\n All Dynamite (FR) ', 'L.J.v.d.Bosch', 'R.N.J.van Eck/NL', '68,0', '\n                   3.             ', '\n Power General (IRE) ', 'U.Timmermann', 'I.Ferentschak', '60,0', '\n                   4.             ', '\n Petit Norman (FR) ', 'R.Danz', 'B.Hermans/NL', '54,5', '\n                   5.             ', '\n Koonari (FR) ', 'J.Beckmann', 'J.Beckmann', '55,0', '\n                   6.             ', '\n Lava Cake ', 'N.Polli', 'M.Schu', '58,5', '\n                   7.             ', '\n Knospe ', 'S.Koyuncu', 'U.Schwinn', '56,0', '\n                   8.             ', '\n Fascianata ', 'Mirko Sanna', 'B.Nedorostek', '58,0', '\n                   9.             ', '\n Tapering (USA) ', 'R.Weber', 'S.Wenz', '63,0', '\n                   10.             ', '\n Diokletian ', 'R.Wagner', 'N.Volz-Degel', '54,5', '\n                   NS             ', '\n Samonas ', 'J.Bojko', 'C.v.d.Recke', '54,0']"
