Date,Location,Distance,Prize,Category,Class,Ground_state,Horses
"<div class=""ZeitundOrt"">
               16. Juni 2018             </div>","<div class=""ZeitundOrt"">
              Dresden            </div>",1500 m  ,  7000 €,D,III,"
                     Boden: gut                  ","['\n                   1.             ', '\n So Brave ', 'R.Danz', 'C.Barsig', '54,0', '\n                   2.             ', '\n Universal Star ', 'A.Pietsch', 'C.Barsig', '58,5', '\n                   3.             ', '\n Sha Gino ', 'M.Seidl', 'G.Scholze', '56,5', '\n                   4.             ', '\n Part Of Ireland (IRE) ', 'R.Weber', 'Y.Almenräder', '59,0', '\n                   5.             ', '\n Butch Cassedy ', 'B.Murzabayev', 'S.Richter', '57,5', '\n                   6.             ', '\n Bective (IRE) ', 'Mirko Sanna', 'J.Pohl', '54,0', '\n                   7.             ', '\n Iraklin (IRE) ', 'S.Vogt', 'F.Neuberg/CZ', '55,0', '\n                   8.             ', '\n Best Of Heaven (IRE) ', 'C.Santangelo', 'A.Weidler', '56,0', '\n                   9.             ', '\n Mind Juggler (ITY) ', 'A.Best', 'C.Barsig', '54,5', '\n                   10.             ', '\n Havana Heart (GB) ', 'M.Lopez', 'C.Barsig', '54,0', '\n                   11.             ', '\n Sulafah (IRE) ', 'S.Hellyn', 'S.Richter', '56,0']"
"<div class=""ZeitundOrt"">
               16. Juni 2018             </div>","<div class=""ZeitundOrt"">
              Hannover            </div>",2200 m  ,  4000 €,F,IV,"
                     Boden: gut                  ","['\n                   1.             ', '\n Chesnee (IRE) ', 'A.Kardanov', 'B.Nedorostek', '57,0', '\n                   2.             ', '\n Funky Groove ', 'F.Minarik', 'C.Sprengel', '53,5', '\n                   3.             ', '\n Perfect Princess ', 'M.Riehl', 'B.Nedorostek', '50,0', '\n                   4.             ', '\n Starlite Express ', 'M.Cadeddu', 'T.Reineke', '60,0', '\n                   5.             ', '\n Melosina ', 'M.Pecheur', 'K.Demme', '57,0', '\n                   6.             ', '\n Abu Shaakir (IRE) ', 'E.Pedroza', 'K.Gernreich', '63,5', '\n                   7.             ', '\n Love Flowers ', 'B.Ganbat', 'M.Kriegsheim', '60,5', '\n                   0.             ', '\n Red Blue ', 'J.Bojko', 'E.Kurdu', '57,0', '\n                   NS             ', '\n Modigliano (FR) ', 'S.N.Vermeersch', 'G.Radovic/BEL', '68,0']"
"<div class=""ZeitundOrt"">
               16. Juni 2018             </div>","<div class=""ZeitundOrt"">
              Hannover            </div>",1600 m  ,  10000 €,C,II,"
                     Boden: gut                  ","['\n                   1.             ', '\n Waldpfad ', 'E.Pedroza', 'A.Wöhler', '59,0', '\n                   2.             ', '\n Gülden Görl ', 'F.Minarik', 'R.Dzubasz', '52,0', '\n                   3.             ', '\n General Cadeaux (FR) ', 'J.Bojko', 'A.Wöhler', '53,0', '\n                   4.             ', '\n Akuarella ', 'A.de Vries', 'D.Moser', '57,0', '\n                   5.             ', '\n Dorado ', 'A.Helfenbein', 'W.Haustein', '61,5', '\n                   6.             ', '\n Its My Time ', 'B.Ganbat', 'U.Stech', '60,0', '\n                   7.             ', '\n All Win (IRE) ', 'M.Cadeddu', 'H.J.Gröschel', '57,0']"
"<div class=""ZeitundOrt"">
               16. Juni 2018             </div>","<div class=""ZeitundOrt"">
              Hannover            </div>",2000 m  ,  5100 €,D,,"
                     Boden: gut                  ","['\n                   1.             ', '\n Bella Maxima ', 'E.Pedroza', 'A.Wöhler', '57,0', '\n                   2.             ', '\n Mondaine ', 'F.Minarik', 'J.P.Carvalho', '57,5', '\n                   3.             ', '\n Unikat ', 'A.de Vries', 'M.Klug', '58,0', '\n                   4.             ', '\n Petite Paris ', 'S.Koyuncu', 'M.Hofer', '57,0', '\n                   5.             ', '\n Iliada ', 'M.Cadeddu', 'H.J.Gröschel', '57,5', '\n                   6.             ', '\n Solana ', 'A.Helfenbein', 'G.Richter', '57,0', '\n                   7.             ', '\n Hosuli ', 'J.Safar', 'P.Vovcenko', '57,0', '\n                   8.             ', '\n Little Love ', 'B.Ganbat', 'U.Stech', '57,0']"
"<div class=""ZeitundOrt"">
               16. Juni 2018             </div>","<div class=""ZeitundOrt"">
              Hannover            </div>",2000 m  ,  25000 €,A,Liste ,"
                     Boden: gut                  ","['\n                   1.             ', '\n Sky Full Of Stars ', 'M.Lerner', 'H.Grewe', '58,0', '\n                   2.             ', '\n Panthelia (FR) ', 'A.de Vries', 'H.Grewe', '58,0', '\n                   3.             ', '\n Clearly (GB) ', 'R.Piechulek', 'S.Steinberg', '58,0', '\n                   4.             ', '\n Guiliana (FR) ', 'J.Bojko', 'A.Wöhler', '58,0', '\n                   5.             ', '\n Anna Magnolia (FR) ', 'W.Panov', 'D.Moser', '58,0', '\n                   6.             ', '\n Prima Violetta (IRE) ', 'E.Pedroza', 'A.Wöhler', '58,0', '\n                   7.             ', '\n Diamond Daisy ', 'M.Cadeddu', 'J.P.Carvalho', '58,0']"
"<div class=""ZeitundOrt"">
               16. Juni 2018             </div>","<div class=""ZeitundOrt"">
              Hannover            </div>",1600 m  ,  5100 €,D,,"
                     Boden: gut                  ","['\n                   1.             ', '\n Fair Hurricane ', 'S.Koyuncu', 'M.Hofer', '58,0', '\n                   2.             ', '\n Pretoria ', 'B.Ganbat', 'S.Smrczek', '55,0', '\n                   3.             ', '\n Mademoiselle ', 'A.de Vries', 'R.Dzubasz', '56,0', '\n                   4.             ', '\n American Five ', 'E.Yavuz', 'H.J.Gröschel', '57,0', '\n                   5.             ', '\n Zilla ', 'M.Cadeddu', 'H.J.Gröschel', '55,0', '\n                   6.             ', '\n Sura (IRE) ', 'E.Pedroza', 'A.Wöhler', '55,0', '\n                   7.             ', '\n Wasilios ', 'M.Timpelan', 'M.Timpelan', '58,0', '\n                   8.             ', '\n Khoraya ', 'J.Safar', 'P.Vovcenko', '55,0', '\n                   9.             ', '\n Furlana ', 'A.Helfenbein', 'T.Potters', '55,0', '\n                   10.             ', '\n Fiscoli ', 'M.Pecheur', 'R.Dzubasz', '55,0', '\n                   11.             ', '\n Lovely Dream ', 'J.Bojko', 'A.Schleusner-Fruhriep', '55,0', '\n                   NS             ', '\n Gustav ', 'R.Piechulek', 'S.Winter', '57,0']"
"<div class=""ZeitundOrt"">
               16. Juni 2018             </div>","<div class=""ZeitundOrt"">
              Hannover            </div>",1400 m  ,  25000 €,A,Liste ,"
                     Boden: gut                  ","['\n                   1.             ', '\n Nantany (GB) ', 'A.Helfenbein', 'A.Bolte', '58,0', '\n                   2.             ', '\n Sunny Belle (IRE) ', 'F.Minarik', 'P.Schiergen', '58,0', '\n                   3.             ', '\n Queens Harbour (GB) ', 'E.Pedroza', 'A.Wöhler', '54,5', '\n                   4.             ', '\n Skrei (IRE) ', 'M.Lerner', 'W.Mongil', '54,0', '\n                   5.             ', '\n Attica (GB) ', 'A.de Vries', 'M.Klug', '58,0', '\n                   6.             ', '\n Celebrity ', 'W.Panov', 'D.Moser', '58,0', '\n                   7.             ', '\n Lady Westminster (IRE) ', 'D.Liska', 'V.jr.', '54,0', '\n                   8.             ', '\n Sailana ', 'N.Guilbert', 'C.Bucher/CH', '58,0', '\n                   9.             ', '\n Silver Cloud ', 'B.Ganbat', 'S.Smrczek', '58,0', '\n                   10.             ', '\n Emerita ', 'M.Cadeddu', 'H.J.Gröschel', '54,0', '\n                   11.             ', '\n Clear For Take Off (GB) ', 'J.Bojko', 'D.Moser', '58,0']"
"<div class=""ZeitundOrt"">
               16. Juni 2018             </div>","<div class=""ZeitundOrt"">
              Hannover            </div>",1900 m  ,  4000 €,E,IV,"
                     Boden: gut                  ","['\n                   1.             ', '\n Alte Lady England ', 'M.Pecheur', 'K.Demme', '58,5', '\n                   2.             ', '\n Voladora ', 'M.Riehl', 'B.Nedorostek', '57,5', '\n                   3.             ', '\n Tenuta ', 'E.Pedroza', 'A.Suborics', '59,0', '\n                   4.             ', '\n Soliman ', 'A.Helfenbein', 'W.Haustein', '57,0', '\n                   5.             ', '\n Irrwisch ', 'J.Safar', 'P.Vovcenko', '57,0', '\n                   6.             ', '\n Sealand ', 'F.Minarik', 'C.Sprengel', '52,0', '\n                   7.             ', '\n Zenith ', 'A.de Vries', 'I.Ferentschak', '59,0', '\n                   NS             ', '\n New Order ', 'J.Bojko', 'U.Stech', '52,0']"
"<div class=""ZeitundOrt"">
               16. Juni 2018             </div>","<div class=""ZeitundOrt"">
              Hannover            </div>",1750 m  ,  6500 €,D,III,"
                     Boden: gut                  ","['\n                   1.             ', '\n Wild Soldier ', 'A.de Vries', 'D.Moser', '58,0', '\n                   2.             ', '\n All Talk N No Do (IRE) ', 'M.Lübcke', 'T.Potters', '60,0', '\n                   3.             ', '\n Forever Adventure ', 'M.Pecheur', 'K.Demme', '59,5', '\n                   4.             ', '\n Nada Alward (FR) ', 'W.Panov', 'A.Fust', '54,5', '\n                   5.             ', '\n Santiano ', 'M.Cadeddu', 'T.Reineke', '62,0', '\n                   6.             ', '\n Saxone (IRE) ', 'F.Minarik', 'H.J.Gröschel', '59,0', '\n                   7.             ', '\n Kiss The Wind (IRE) ', 'B.Ganbat', 'A.Schleusner-Fruhriep', '55,0']"
"<div class=""ZeitundOrt"">
               16. Juni 2018             </div>","<div class=""ZeitundOrt"">
              Hannover            </div>",1400 m  ,  4000 €,F,IV,"
                     Boden: gut                  ","['\n                   1.             ', '\n Meteorite (FR) ', 'M.Riehl', 'S.Smrczek', '61,5', '\n                   2.             ', '\n Monte Cinq (IRE) ', 'J.Beckmann', 'J.Beckmann', '64,0', '\n                   2.             ', '\n Jet Setter (IRE) ', 'M.Pecheur', 'I.Kreger', '58,5', '\n                   4.             ', '\n Summer Princess ', 'S.Koyuncu', 'J.Warren', '53,5', '\n                   5.             ', '\n Killerbiene ', 'B.Ganbat', 'A.Schleusner-Fruhriep', '53,5', '\n                   6.             ', '\n Circulate (GB) ', 'M.Lübcke', 'J.I.Meinecke', '60,0', '\n                   7.             ', '\n Kimmy ', 'W.Panov', 'G.W.Sybrecht', '60,0']"
"<div class=""ZeitundOrt"">
               17. Juni 2018             </div>","<div class=""ZeitundOrt"">
              Köln            </div>",1300 m  ,  5100 €,D,,"
                     Boden: gut                  ","['\n                   1.             ', '\n Man On The Moon ', 'A.de Vries', 'M.Klug', '58,0', '\n                   2.             ', '\n Vallandros ', 'J.Mitchell', 'J.Hirschberger', '58,0', '\n                   3.             ', '\n König Platon ', 'F.Minarik', 'J.Hirschberger', '58,0', '\n                   4.             ', '\n Iron Duke ', 'A.Starke', 'P.Schiergen', '58,0', '\n                   5.             ', '\n Alter Poseidon ', 'M.Pecheur', 'K.Demme', '58,0', '\n                   6.             ', '\n Lottaria (GB) ', 'A.Pietsch', 'A.Suborics', '56,0', '\n                   NS             ', '\n Arcordia (FR) ', 'M.Lopez', 'J.Hirschberger', '56,0']"
"<div class=""ZeitundOrt"">
               17. Juni 2018             </div>","<div class=""ZeitundOrt"">
              Köln            </div>",1850 m  ,  5100 €,D,,"
                     Boden: gut                  ","['\n                   1.             ', '\n Attention Run ', 'S.Hellyn', 'A.Kleinkorres', '56,0', '\n                   2.             ', '\n Schabau ', 'M.Seidl', 'M.Klug', '56,5', '\n                   3.             ', '\n Agamemdon ', 'M.Lerner', 'H.Grewe', '58,0', '\n                   4.             ', '\n Star Max ', 'A.de Vries', 'M.Klug', '58,0', '\n                   5.             ', '\n Marinka (FR) ', 'A.Starke', 'R.Rohne', '56,0', '\n                   6.             ', '\n Aera ', 'F.Minarik', 'J.Hirschberger', '54,0']"
"<div class=""ZeitundOrt"">
               17. Juni 2018             </div>","<div class=""ZeitundOrt"">
              Köln            </div>",2400 m  ,  5100 €,F,IV ,"
                     Boden: gut                  ","['\n                   1.             ', '\n Pretty Pipa (FR) ', 'O.Laznovska', 'S.Smrczek', '60,5', '\n                   2.             ', '\n Medaillon (FR) ', 'V.Schiergen', 'W.Schütz', '64,0', '\n                   3.             ', '\n Dukat ', 'S.Brüggemann', 'A.Fust', '63,0', '\n                   4.             ', '\n Cyrus Sod (GB) ', 'K.Woodburn', 'A.Leiner', '63,5', '\n                   5.             ', '\n Mariele (IRE) ', 'M.Gier', 'U.Schwinn', '65,0', '\n                   6.             ', '\n Faytosa ', 'E.Herresthal', 'C.Thomas', '58,0', '\n                   7.             ', '\n Puna ', 'M.Lübcke', 'G.Lentz', '57,0', '\n                   8.             ', '\n Mighty Heart ', 'M.Timpelan', 'Matth.Keller', '65,0', '\n                   9.             ', '\n All Dynamite (FR) ', 'L.J.v.d.Bosch', 'R.N.J.van Eck/NL', '64,0', '\n                   10.             ', '\n Golden Temptation ', 'R.Bonk', 'J.Schriever', '63,5', '\n                   11.             ', '\n Kiowa ', 'S.Rank', 'R.Fries-Jung', '58,0', '\n                   12.             ', '\n Nolan ', 'J.Rogl', 'J.Schriever', '55,0', '\n                   13.             ', '\n Holly Marie ', 'L.M.Mattes', 'A.Friebel', '58,0', '\n                   14.             ', '\n Just Because (GB) ', 'K.Dieltjens', 'N.Verheyen/BEL', '64,0', '\n                   NS             ', '\n Petit Chevalier (FR) ', 'A.Cambalova', 'W.Mongil', '58,5']"
"<div class=""ZeitundOrt"">
               17. Juni 2018             </div>","<div class=""ZeitundOrt"">
              Köln            </div>",1600 m  ,  6500 €,D,III,"
                     Boden: gut                  ","['\n                   1.             ', '\n Beetle Star ', 'R.Weber', 'P.Gehm', '59,0', '\n                   2.             ', '\n Edelstein ', 'A.Best', 'O.Laznovska', '54,5', '\n                   3.             ', '\n Walatah ', 'M.Seidl', 'M.Klug', '60,0', '\n                   4.             ', '\n Jeföhl ', 'A.de Vries', 'M.Klug', '57,0', '\n                   5.             ', '\n Shacon ', 'A.Pietsch', 'H.Dewald', '56,5', '\n                   6.             ', '\n Naqdy (GB) ', 'A.Starke', 'L.W.J.v.d.Meulen/NL', '60,5', '\n                   7.             ', '\n Astrella ', 'R.Piechulek', 'A.Bolte', '55,5', '\n                   8.             ', '\n Black Wolf Run (IRE) ', 'K.Clijmans', 'N.Verheyen/BEL', '58,5', '\n                   9.             ', '\n Yeah Cool (GB) ', 'F.Minarik', 'J.H.Smith', '55,0', '\n                   NS             ', '\n Miura ', 'M.Pecheur', 'W.Mongil', '53,0']"
"<div class=""ZeitundOrt"">
               17. Juni 2018             </div>","<div class=""ZeitundOrt"">
              Köln            </div>",1850 m  ,  5550 €,F,IV,"
                     Boden: gut                  ","['\n                   1.             ', '\n Fire Linn (FR) ', 'A.de Vries', 'P.Jonkhart/NL', '59,0', '\n                   2.             ', '\n Mardanshah (IRE) ', 'R.Weber', 'H.Grewe', '59,0', '\n                   3.             ', '\n Welkando ', 'O.Laznovska', 'O.Laznovska', '64,0', '\n                   4.             ', '\n Monets Sky (IRE) ', 'M.Lerner', 'E.Storp', '54,0', '\n                   5.             ', '\n Sand Coast ', 'L.Giesgen', 'L.Giesgen', '60,0', '\n                   6.             ', '\n Heraclius (GB) ', 'R.Danz', 'H.J.Palz', '59,5', '\n                   7.             ', '\n Aratika (FR) ', 'M.Seidl', 'B.Hermans/NL', '53,0', '\n                   8.             ', '\n Tshirina ', 'M.Riehl', 'G.Lentz', '50,0', '\n                   9.             ', '\n Chancy (IRE) ', 'J.Bojko', 'M.Nienstädt', '57,0', '\n                   10.             ', '\n Limari ', 'M.Cadeddu', 'G.Lentz', '56,0', '\n                   11.             ', '\n Schirkan ', 'A.Pietsch', 'K.Gernreich', '57,0', '\n                   12.             ', '\n Elouise ', 'C.Henrique', 'R.Heimburger', '52,0', '\n                   13.             ', '\n Stanford Du Moulin (FR) ', 'A.Best', 'U.Schwinn', '52,5', '\n                   14.             ', '\n Humpry ', 'M.Lopez', 'M.Nienstädt', '53,0', '\n                   15.             ', '\n Rock Of Cashel ', 'M.Pecheur', 'H.R.Wedig', '62,5', '\n                   NS             ', '\n Spirit Danon (IRE) ', 'F.Minarik', 'A.Leiner', '52,0']"
"<div class=""ZeitundOrt"">
               17. Juni 2018             </div>","<div class=""ZeitundOrt"">
              Köln            </div>",2200 m  ,  70000 €,A,Gr II,"
                     Boden: gut                  ","['\n                   1.             ', '\n Weltstar ', 'A.de Vries', 'M.Klug', '58,0', '\n                   2.             ', '\n Destino ', 'M.Seidl', 'M.Klug', '58,0', '\n                   3.             ', '\n Salve Del Rio (IRE) ', 'M.Cadeddu', 'J.P.Carvalho', '58,0', '\n                   4.             ', '\n Jimmu ', 'M.Lerner', 'H.Grewe', '58,0', '\n                   5.             ', '\n Valajani ', 'M.Pecheur', 'M.Klug', '58,0', '\n                   6.             ', '\n Ecco (GB) ', 'A.Starke', 'P.Schiergen', '58,0', '\n                   7.             ', '\n Aldenham ', 'J.Bojko', 'A.Wöhler', '58,0', '\n                   8.             ', '\n Klüngel ', 'S.Vogt', 'M.Klug', '58,0', '\n                   9.             ', '\n Sweet Man (GB) ', 'F.Minarik', 'J.Hirschberger', '58,0', '\n                   10.             ', '\n Emerald Master ', 'A.Pietsch', 'M.Hofer', '58,0', '\n                   11.             ', '\n Ballydoyle ', 'S.Hellyn', 'S.Richter', '58,0', '\n                   12.             ', '\n Magic Pivotal (FR) ', 'E.Pedroza', 'A.Wöhler', '58,0', '\n                   0.             ', '\n Puccini ', 'J.Mitchell', 'J.Hirschberger', '58,0']"
"<div class=""ZeitundOrt"">
               17. Juni 2018             </div>","<div class=""ZeitundOrt"">
              Köln            </div>",2400 m  ,  6500 €,D,III,"
                     Boden: gut                  ","['\n                   1.             ', '\n Panoramica (GB) ', 'A.Pietsch', 'M.Hofer', '55,5', '\n                   2.             ', '\n Usbekia (IRE) ', 'M.Riehl', 'P.Schiergen', '56,0', '\n                   3.             ', '\n Accaro ', 'A.de Vries', 'M.Klug', '59,0', '\n                   4.             ', '\n Allegro Lady ', 'M.Cadeddu', 'A.Bolte', '59,5', '\n                   5.             ', '\n Nightdance Scala ', 'A.Starke', 'P.Schiergen', '58,5', '\n                   6.             ', '\n Allez Y ', 'F.Minarik', 'U.Schwinn', '52,0', '\n                   7.             ', '\n Nordsturm ', 'M.Seidl', 'C.Thomas', '53,0', '\n                   0.             ', '\n Eastsite One ', 'J.Mitchell', 'L.Hammer-Hansen', '61,5']"
"<div class=""ZeitundOrt"">
               23. Juni 2018             </div>","<div class=""ZeitundOrt"">
              Magdeburg            </div>",1300 m  ,  5100 €,D,,"
                     Boden: gut                  ","['\n                   1.             ', '\n Vieille Dame ', 'B.Ganbat', 'H.Grewe', '57,0', '\n                   2.             ', '\n Havana Heart (GB) ', 'M.Pecheur', 'C.Barsig', '57,0', '\n                   3.             ', '\n Laytown (IRE) ', 'J.Bojko', 'E.Storp', '57,0', '\n                   4.             ', '\n Dutch Academy (GB) ', 'J.Safar', 'P.Vovcenko', '58,0', '\n                   5.             ', '\n Angelique (IRE) ', 'T.Scardino', 'J.Pohl', '56,5', '\n                   6.             ', '\n Mazaska Jaci (FR) ', 'A.Kardanov', 'M.Angermann', '54,0', '\n                   7.             ', '\n Jean Paget (IRE) ', 'M.Riehl', 'F.Fuhrmann', '51,0', '\n                   8.             ', '\n Lady OConnor (IRE) ', 'R.Danz', 'C.Hottewitzsch', '56,0', '\n                   9.             ', '\n Hisahito ', 'L.M.Engels', 'A.Schleusner-Fruhriep', '56,0']"
"<div class=""ZeitundOrt"">
               23. Juni 2018             </div>","<div class=""ZeitundOrt"">
              Magdeburg            </div>",1800 m  ,  3500 €,E,,"
                     Boden: gut                  ","['\n                   1.             ', '\n Vancoeur ', 'M.Pecheur', 'E.Fabianova', '56,5', '\n                   2.             ', '\n Reine Des Miracles (GB) ', 'M.Riehl', 'M.Beer', '51,0', '\n                   3.             ', '\n Tempellicht ', 'B.Ganbat', 'U.Stech', '56,5', '\n                   4.             ', '\n Shark Attack (IRE) ', 'T.Scardino', 'K.H.Neureuther', '58,0', '\n                   5.             ', '\n Mazcot Mooze (SWE) ', 'A.Kardanov', 'S.Walsh', '55,5', '\n                   6.             ', '\n Frieda My Love (FR) ', 'G.C.P.Snijders', 'M.Kriegsheim', '55,0', '\n                   7.             ', '\n Mockingjay ', 'L.M.Engels', 'F.Trobisch', '55,5', '\n                   8.             ', '\n Octavian ', 'J.Safar', 'P.Vovcenko', '57,5', '\n                   9.             ', '\n Shima ', 'R.Danz', 'A.Glodde', '55,5', '\n                   10.             ', '\n Wirbelsturm ', 'J.Bojko', 'A.Schleusner-Fruhriep', '57,5']"
"<div class=""ZeitundOrt"">
               23. Juni 2018             </div>","<div class=""ZeitundOrt"">
              Magdeburg            </div>",1800 m  ,  3500 €,F,IV,"
                     Boden: gut                  ","['\n                   1.             ', '\n Humita ', 'M.Riehl', 'A.Glodde', '58,5', '\n                   2.             ', '\n Flying Gina ', 'J.Bojko', 'R.Rohne', '60,5', '\n                   3.             ', '\n La Provence ', 'J.Safar', 'K.Harms', '62,0', '\n                   4.             ', '\n Amondo ', 'G.C.P.Snijders', 'F.Fuhrmann', '55,0', '\n                   5.             ', '\n Suzy Vega (IRE) ', 'M.Pecheur', 'F.Fuhrmann', '59,0', '\n                   6.             ', '\n Override ', 'S.Brüggemann', 'E.Storp', '58,0', '\n                   7.             ', '\n Madagaskar (IRE) ', 'B.Ganbat', 'C.Hottewitzsch', '58,0', '\n                   NS             ', '\n Kepheus ', 'M.Timpelan', 'M.Türk', '61,0']"
"<div class=""ZeitundOrt"">
               23. Juni 2018             </div>","<div class=""ZeitundOrt"">
              Magdeburg            </div>",1550 m  ,  5000 €,F,IV,"
                     Boden: gut                  ","['\n                   1.             ', '\n Exclusive Potion (FR) ', 'T.Scardino', 'Marco Klein', '62,5', '\n                   2.             ', '\n Liverbird ', 'M.Timpelan', 'M.Angermann', '60,5', '\n                   3.             ', '\n Fujiyama Danon (IRE) ', 'R.Danz', 'Marco Klein', '59,0', '\n                   4.             ', '\n Brown Beauty (IRE) ', 'J.Bojko', 'F.Fuhrmann', '61,0', '\n                   5.             ', '\n Lara ', 'M.Riehl', 'A.Glodde', '56,0', '\n                   6.             ', '\n Turfsonne ', 'B.Ganbat', 'R.Dzubasz', '56,5', '\n                   7.             ', '\n Amparo ', 'J.Safar', 'G.Lentz', '64,0', '\n                   8.             ', '\n Nightdance Prince ', 'Melissa Ehm', 'E.Storp', '55,5', '\n                   9.             ', '\n Big Panther (FR) ', 'M.Pecheur', 'C.Barsig', '60,5']"
"<div class=""ZeitundOrt"">
               23. Juni 2018             </div>","<div class=""ZeitundOrt"">
              Magdeburg            </div>",2050 m  ,  6500 €,D,III,"
                     Boden: gut                  ","['\n                   1.             ', '\n Strato ', 'M.Pecheur', 'S.Richter', '53,5', '\n                   2.             ', '\n Torqueville ', 'M.Timpelan', 'M.Timpelan', '60,0', '\n                   3.             ', '\n Dictator ', 'A.Kardanov', 'B.Nedorostek', '57,0', '\n                   4.             ', '\n Cash The Cheque ', 'B.Ganbat', 'S.Richter', '61,0', '\n                   5.             ', '\n Danse Rouge (IRE) ', 'J.Bojko', 'F.Fuhrmann', '61,0', '\n                   6.             ', '\n Kitaneso (GB) ', 'T.Scardino', 'Marco Klein', '60,0']"
"<div class=""ZeitundOrt"">
               23. Juni 2018             </div>","<div class=""ZeitundOrt"">
              Magdeburg            </div>",2050 m  ,  4000 €,F,IV,"
                     Boden: gut                  ","['\n                   1.             ', '\n Midnight Lady ', 'J.Bojko', 'R.Rohne', '57,5', '\n                   2.             ', '\n Bearheart (IRE) ', 'M.Riehl', 'M.Beer', '58,0', '\n                   3.             ', '\n Songan ', 'M.Timpelan', 'A.Glodde', '62,5', '\n                   4.             ', '\n So Nice ', 'M.Pecheur', 'G.Lentz', '55,5', '\n                   5.             ', '\n Ignaz ', 'T.Scardino', 'Marco Klein', '60,5', '\n                   6.             ', '\n Nschotschi (IRE) ', 'B.Ganbat', 'U.Stech', '56,5', '\n                   7.             ', '\n Salimera ', 'R.Danz', 'J.Arnold', '54,5']"
"<div class=""ZeitundOrt"">
               23. Juni 2018             </div>","<div class=""ZeitundOrt"">
              Magdeburg            </div>",2050 m  ,  3500 €,F,IV ,"
                     Boden: gut                  ","['\n                   1.             ', '\n High Prince ', 'M.Timpelan', 'A.Glodde', '67,5', '\n                   2.             ', '\n Hokulaya (FR) ', 'S.Brüggemann', 'E.Storp', '65,0', '\n                   3.             ', '\n Lepanosie ', 'L.J.v.d.Bosch', 'F.L.Hinck', '64,5', '\n                   4.             ', '\n Ivrea ', 'G.C.P.Snijders', 'F.Fuhrmann', '59,0', '\n                   5.             ', '\n Index Waiter (GB) ', 'S.Rank', 'S.Rank', '62,0', '\n                   6.             ', '\n Headlong (IRE) ', 'L.Steudle', 'D.Lüker', '60,5', '\n                   7.             ', '\n Western Union ', 'S.Rose', 'M.Türk', '62,0', '\n                   8.             ', '\n Jantar ', 'S.Müller', 'W.Schöps', '59,0', '\n                   9.             ', '\n Sarita ', 'S.Torres-Wengemuth', 'F.Fuhrmann', '59,0', '\n                   10.             ', '\n Just Shrek ', 'L.M.Mattes', 'A.Glodde', '66,5']"
"<div class=""ZeitundOrt"">
               23. Juni 2018             </div>","<div class=""ZeitundOrt"">
              München            </div>",1200 m  ,  5100 €,D,,"
                     Boden: weich                  ","['\n                   1.             ', '\n Miss Mae ', 'M.Lerner', 'H.Grewe', '56,0', '\n                   2.             ', '\n Genevier (FR) ', 'M.Cadeddu', 'M.Figge', '56,0', '\n                   3.             ', '\n Latino ', 'M.Casamento', 'R.Rohne', '58,0', '\n                   4.             ', '\n Kara Ben Nemsi ', 'R.Piechulek', 'R.Rohne', '58,0', '\n                   5.             ', '\n Say Good Buy ', 'A.Starke', 'P.Schiergen', '58,0', '\n                   6.             ', '\n Queen Josephine ', 'M.Seidl', 'M.Figge', '56,0', '\n                   7.             ', '\n Neriano (IRE) ', 'A.Pietsch', 'J.D.Hillis', '58,0']"
"<div class=""ZeitundOrt"">
               23. Juni 2018             </div>","<div class=""ZeitundOrt"">
              München            </div>",1600 m  ,  3600 €,E,,"
                     Boden: weich                  ","['\n                   1.             ', '\n Joplin ', 'A.Starke', 'D.Fechner', '57,0', '\n                   2.             ', '\n Lady Vivian (FR) ', 'N.Polli', 'W.Glanz', '57,0', '\n                   3.             ', '\n Sasuka ', 'M.Lerner', 'C.Bocskai', '57,0', '\n                   4.             ', '\n Glad Hollow ', 'R.Piechulek', 'C.Bocskai', '58,0', '\n                   5.             ', '\n Heart Ahead (IRE) ', 'M.Cadeddu', 'J.D.Hillis', '58,0', '\n                   6.             ', '\n Guiding Passion (FR) ', 'M.Casamento', 'J.Mayer', '57,0', '\n                   7.             ', '\n Portalexa (FR) ', 'M.Seidl', 'J.Mayer', '56,0']"
"<div class=""ZeitundOrt"">
               23. Juni 2018             </div>","<div class=""ZeitundOrt"">
              München            </div>",1600 m  ,  5100 €,D,,"
                     Boden: weich                  ","['\n                   1.             ', '\n Darshano ', 'M.Seidl', 'M.Figge', '57,5', '\n                   2.             ', '\n La Magique ', 'M.Lerner', 'H.Grewe', '56,0', '\n                   3.             ', '\n Golden Star ', 'R.Almonacid', 'W.Glanz', '57,0', '\n                   4.             ', '\n Nahayan (GB) ', 'A.Starke', 'R.Rohne', '58,0', '\n                   5.             ', '\n Zambala ', 'R.Piechulek', 'T.Richter/AUT', '56,0', '\n                   6.             ', '\n So Super ', 'S.Vogt', 'G.Geisler', '57,0', '\n                   7.             ', '\n Sisikam ', 'M.Casamento', 'G.Geisler', '55,0', '\n                   8.             ', '\n Prince Valentino ', 'A.Pietsch', 'J.D.Hillis', '57,0', '\n                   NS             ', '\n Florenza ', 'M.Cadeddu', 'W.Glanz', '55,0']"
