Date,Location,Distance,Prize,Category,Class,Ground_state,Horses
               22. Dezember 2019             ,              Dortmund (Sand)            ,1700 m  ,  7000 €,D,III,                     Boden: nass                  ,"['                   1.             ', ' Exclusive Potion (FR) ', 'J.Bojko', 'Marco Klein', '60,0', '                   2.             ', ' Dolokhov (GB) ', 'N.Polli', 'S.Smrczek', '56,5', '                   3.             ', ' Novacovic ', 'S.Vogt', 'F.Fuhrmann', '53,0', '                   4.             ', ' Dark Forrest ', 'T.Scardino', 'J.I.Meinecke', '58,5', '                   5.             ', ' Town Charter (USA) ', 'J.Ivancevic', 'M.F.Weißmeier', '63,0', '                   6.             ', ' Cassilero ', 'M.Pecheur', 'K.Demme', '60,5', '                   7.             ', ' Latino ', 'B.Murzabayev', 'R.Rohne', '56,0', '                   8.             ', ' Rollicking (IRE) ', 'N.Heller/CH', 'F.Fuhrmann', '56,5', '                   9.             ', ' Lacato (IRE) ', 'L.Grigorieva', 'S.J.Hellier', '56,0']"
               26. Dezember 2019             ,              Mülheim            ,1500 m  ,  6000 €,D,,                     Boden: schwer                  ,"['                   1.             ', ' Night Rider ', 'L.Delozier', 'H.Blume', '57,0', '                   2.             ', ' Donn Clifs (IRE) ', 'J.Bojko', 'M.Nieslanik', '57,0', '                   3.             ', ' First Of May ', 'A.Starke', 'Y.Almenräder', '55,0', '                   4.             ', ' Dream Of Dragon (GB) ', 'F.Minarik', 'G.W.Wroblewski', '57,0', '                   5.             ', ' Shadow Star ', 'S.Vogt', 'C.v.d.Recke', '57,0', '                   6.             ', ' Juliette ', 'A.v.d.Troost', 'C.v.d.Recke', '55,0', '                   NS             ', ' Galway Girl ', 'A.Starke', 'C.v.d.Recke', '55,0']"
               26. Dezember 2019             ,              Mülheim            ,2000 m  ,  6000 €,D,,                     Boden: schwer                  ,"['                   1.             ', ' Summer Glory (FR) ', 'B.Ganbat', 'S.Smrczek', '57,5', '                   2.             ', ' Sea The Sunrise ', 'F.Minarik', 'J.P.Carvalho', '56,0', '                   3.             ', ' Suquamish (FR) ', 'A.Starke', 'Y.Almenräder', '58,0', '                   4.             ', ' Aljondra ', 'A.v.d.Troost', 'A.Kleinkorres', '55,5', '                   5.             ', ' Capitaine Cook (FR) ', 'L.Delozier', 'J.Albrecht', '57,5', '                   6.             ', ' Olympea (FR) ', 'J.Bojko', 'K.Demme', '56,0', '                   7.             ', ' Free Lady ', 'M.Lopez', 'M.F.Weißmeier', '56,0', '                   8.             ', ' Chaperon ', 'S.Vogt', 'A.Bolte', '57,5', '                   9.             ', ' Gabriela Laura (GB) ', 'N.Heller/CH', 'F.Fuhrmann', '52,5', '                   10.             ', ' Samarghand ', 'R.Danz', 'A.Schleusner-Fruhriep', '57,5', '                   11.             ', ' Reigning Ice (GB) ', 'C.Müller', 'P.Vovcenko', '53,5', '                   12.             ', ' Shoko Queen Zwei ', 'N.Polli', 'S.Smrczek', '55,5', '                   NS             ', ' Forrest Gump ', 'J.L.Silverio', 'B.Nedorostek', '57,5']"
               26. Dezember 2019             ,              Mülheim            ,1300 m  ,  6000 €,E,IV,                     Boden: schwer                  ,"['                   1.             ', ' Diotti ', 'S.Koyuncu', 'R.Schaaf', '59,0', '                   2.             ', ' Star Gypsy (FR) ', 'M.Riehl', 'J.Nussbaum-Dey', '53,0', '                   3.             ', ' Parion (GB) ', 'A.v.d.Troost', 'F.Fuhrmann', '55,5', '                   4.             ', ' Bocelli (GB) ', 'A.Pietsch', 'B.Hellier', '60,0', '                   5.             ', ' Porcupine Creek (IRE) ', 'S.Vogt', 'O.Laznovska', '54,5', '                   6.             ', ' Race For Fame (IRE) ', 'B.Ganbat', 'S.Smrczek', '59,5', '                   7.             ', ' Sulafah (IRE) ', 'L.M.Engels', 'E.Schnakenberg', '54,0', '                   8.             ', ' Elikapeka (FR) ', 'R.Danz', 'F.Fuhrmann', '56,0', '                   9.             ', ' Hafida ', 'F.Minarik', 'M.F.Weißmeier', '54,0', '                   10.             ', ' Glos (FR) ', 'C.Müller', 'F.Gratz', '50,0', '                   11.             ', ' One Too Many (IRE) ', 'J.Bojko', 'S.Leirs', '58,5', '                   12.             ', ' Rateel (IRE) ', 'N.Heller/CH', 'F.Fuhrmann', '53,5']"
               26. Dezember 2019             ,              Mülheim            ,2100 m  ,  6000 €,F,IV,                     Boden: schwer                  ,"['                   1.             ', ' Conistone (GB) ', 'J.Bojko', 'E.Storp', '53,0', '                   2.             ', ' Shy Moon ', 'S.Koyuncu', 'U.Schwinn', '62,0', '                   3.             ', ' Marientaler (IRE) ', 'M.Riehl', 'J.Nussbaum-Dey', '56,0', '                   4.             ', ' Wikileaks ', 'A.Starke', 'S.Weis', '65,5', '                   5.             ', ' Go West (FR) ', 'F.Minarik', 'E.Storp', '55,0', '                   6.             ', ' Tonfolge (GB) ', 'L.M.Engels', 'A.Bolte', '56,0', '                   7.             ', ' Ashes To Glory (GB) ', 'B.Ganbat', 'S.Lanslots', '61,0', '                   8.             ', ' Nero De Avolo ', 'N.Heller/CH', 'F.Fuhrmann', '57,5', '                   9.             ', ' Lord Walsingham (GB) ', 'F.X.Weißmeier', 'J.M.Snackers', '62,5', '                   10.             ', ' Borneo (IRE) ', 'M.Lopez', 'H.Hobitz', '57,0', '                   NS             ', ' Si Partout (FR) ', 'B.Roesch', 'B.Roesch', '53,5']"
               26. Dezember 2019             ,              Mülheim            ,2100 m  ,  6200 €,F,IV,                     Boden: schwer                  ,"['                   1.             ', ' Iniesta ', 'L.Delozier', 'U.Schwinn', '57,5', '                   2.             ', ' Roi Du Soleil ', 'L.M.Engels', 'A.Wolffers/NL', '59,5', '                   3.             ', ' Epatant (FR) ', 'D.Artu', 'R.Weißmeier', '59,0', '                   4.             ', ' Marijano ', 'A.Pietsch', 'R.Heimburger', '56,0', '                   5.             ', ' Alatea ', 'A.v.d.Troost', 'Y.Almenräder', '55,0', '                   6.             ', ' Pass Mark (GB) ', 'S.Vogt', 'O.Laznovska', '62,5', '                   7.             ', ' Red Dynamite ', 'M.Lopez', 'K.Gernreich', '54,0', '                   8.             ', ' Belle De Jour ', 'J.Bojko', 'E.Storp', '53,0', '                   9.             ', ' Miss Tick ', 'B.Ganbat', 'A.Bolte', '59,5', '                   10.             ', ' Prime Project ', 'H.Cordier', 'S.Britz', '60,5', '                   11.             ', ' Viviann (FR) ', 'F.Minarik', 'M.Nieslanik', '59,0', '                   12.             ', ' Funkenmarie ', 'N.Polli', 'E.Storp', '52,0']"
               26. Dezember 2019             ,              Mülheim            ,2100 m  ,  8000 €,D,III,                     Boden: schwer                  ,"['                   1.             ', ' Scalero (USA) ', 'A.Starke', 'C.v.d.Recke', '55,0', '                   2.             ', ' Tintoretto ', 'L.Delozier', 'P.Schiergen', '61,0', '                   3.             ', ' Surrey Warrior (USA) ', 'F.Minarik', 'A.Schleusner-Fruhriep', '52,0', '                   4.             ', ' Past Sina ', 'C.Müller', 'H.Dewald', '50,0', '                   5.             ', ' Esslinger ', 'A.Pietsch', 'S.Smrczek', '57,5', '                   6.             ', ' Prairie Moonshine ', 'J.Bojko', 'K.Demme', '52,0', '                   7.             ', ' Amon (IRE) ', 'B.Ganbat', 'A.Bolte', '58,0', '                   8.             ', ' Footloose ', 'S.Vogt', 'S.Schleppi', '54,5', '                   9.             ', ' Neottia ', 'A.v.d.Troost', 'Y.Almenräder', '54,5', '                   10.             ', ' Eternal Summer (FR) ', 'M.Riehl', 'J.Nussbaum-Dey', '60,5']"
               26. Dezember 2019             ,              Mülheim            ,3250 m  ,  10000 €,C,,                     Boden: schwer                  ,"['                   1.             ', ' The Tiger ', 'S.Vogt', 'A.Schleusner-Fruhriep', '59,5', '                   2.             ', ' Kenny ', 'L.Delozier', 'M.F.Weißmeier', '57,5', '                   3.             ', ' Tirano (IRE) ', 'A.Pietsch', 'W.Hickst', '57,5', '                   4.             ', ' Northern Rock ', 'B.Ganbat', 'S.Smrczek', '57,5', '                   5.             ', ' Lijian ', 'M.Lopez', 'M.Weiß', '57,5', '                   6.             ', ' Baasha (GB) ', 'F.Minarik', 'E.Schnakenberg', '57,5']"
               26. Dezember 2019             ,              Mülheim            ,1400 m  ,  8000 €,D,III,                     Boden: schwer                  ,"['                   1.             ', ' Baron Mayson ', 'B.Ganbat', 'F.Gratz', '59,0', '                   2.             ', ' Mounirchop (FR) ', 'N.Polli', 'S.Smrczek', '54,5', '                   3.             ', ' Mister Spock ', 'A.Pietsch', 'S.Ehl', '56,0', '                   4.             ', ' Navalis ', 'A.v.d.Troost', 'Y.Almenräder', '54,5', '                   5.             ', ' Rollicking (IRE) ', 'N.Heller/CH', 'F.Fuhrmann', '56,5', '                   6.             ', ' Khamry (GB) ', 'F.Minarik', 'P.Vovcenko', '60,0', '                   7.             ', ' Circuskind (IRE) ', 'J.Bojko', 'F.Fuhrmann', '60,0', '                   8.             ', ' Mentalist ', 'A.Starke', 'H.Dewald', '56,0']"
               29. Dezember 2019             ,              Dortmund (Sand)            ,2500 m  ,  5500 €,F,IV,                     Boden: normal                  ,"['                   1.             ', ' Thunder Light (IRE) ', 'T.Scardino', 'Marco Klein', '59,5', '                   2.             ', ' Knospe ', 'J.Bojko', 'U.Schwinn', '52,0', '                   3.             ', ' Germanwings (FR) ', 'F.X.Weißmeier', 'R.Weißmeier', '60,0', '                   4.             ', ' Gentiamo ', 'B.Murzabayev', 'M.Figge', '56,5', '                   5.             ', ' Taron (IRE) ', 'M.Cadeddu', 'M.Hofer', '62,5', '                   6.             ', ' Second Sight (GB) ', 'F.Minarik', 'E.Storp', '57,5', '                   NS             ', ' Lovanto ', 'S.Vogt', 'U.Müller', '56,0', '                   NS             ', ' Orion ', 'A.v.d.Troost', 'A.Kleinkorres', '53,0']"
               29. Dezember 2019             ,              Dortmund (Sand)            ,1950 m  ,  3000 €,F,IV ,                     Boden: normal                  ,"['                   1.             ', ' Big Panther (FR) ', 'C.Barsig', 'C.Barsig', '62,5', '                   2.             ', ' Laytown (IRE) ', 'M.Timpelan', 'E.Storp', '66,0', '                   3.             ', ' Ole Colonia ', 'J.Boysen', 'C.Fuchs', '60,0', '                   4.             ', ' Zenith ', 'U.Timmermann', 'E.Schnakenberg', '59,5', '                   5.             ', ' Good Will ', 'L.Giesgen', 'E.Schnakenberg', '58,0', '                   6.             ', ' Caroline Piano (FR) ', 'S.Brüggemann', 'S.Brüggemann', '64,5', '                   7.             ', ' Mantano ', 'L.Bieß', 'C.Peterschmitt', '60,0', '                   8.             ', ' Franklin House (GB) ', 'D.Artu', 'R.Weißmeier', '62,0', '                   NS             ', ' Boccaccina (FR) ', 'A.Engels/BEL', 'A.Engels/BEL', '62,5', '                   NS             ', ' Westside Lady ', 'O.Laznovska', 'O.Laznovska', '60,5']"
               29. Dezember 2019             ,              Dortmund (Sand)            ,1950 m  ,  3600 €,F,IV,                     Boden: normal                  ,"['                   1.             ', ' Surrey Warrior (USA) ', 'B.Murzabayev', 'A.Schleusner-Fruhriep', '64,0', '                   2.             ', ' Schirkan ', 'T.Scardino', 'Marco Klein', '59,5', '                   3.             ', ' Noble Sky (FR) ', 'M.Lopez', 'M.F.Weißmeier', '58,0', '                   4.             ', ' Lady Lilian ', 'N.Polli', 'S.Richter', '53,0', '                   5.             ', ' Jack Blane (GB) ', 'J.Bojko', 'B.Sofsky-Prappacher', '52,5', '                   6.             ', ' New Order ', 'F.Minarik', 'U.Stech', '62,5', '                   7.             ', ' California Cliffs (IRE) ', 'J.L.Silverio', 'R.Heimburger', '55,5', '                   8.             ', ' Napston ', 'B.Ganbat', 'S.Richter', '60,5', '                   9.             ', ' Be My Star ', 'E.R.Weißmeier', 'A.Daunheimer', '53,0', '                   10.             ', ' Elouise ', 'S.Vogt', 'R.Heimburger', '52,0']"
               29. Dezember 2019             ,              Dortmund (Sand)            ,1200 m  ,  5500 €,D,III,                     Boden: normal                  ,"['                   1.             ', ' Sequel ', 'B.Murzabayev', 'M.Figge', '61,0', '                   2.             ', ' Tikthebox (IRE) ', 'J.Bojko', 'P.G.M.Verberkt/NL', '59,0', '                   3.             ', ' Magic Quercus (FR) ', 'L.M.Engels', 'G.Mayer', '56,0', '                   4.             ', ' Sea Ess Seas (IRE) ', 'F.Minarik', 'C.Lenaers/BEL', '59,0', '                   5.             ', ' Making Trouble ', 'M.Lopez', 'C.Peterschmitt', '63,5', '                   6.             ', ' Lady Cristal (IRE) ', 'L.Grigorieva', 'B.J.Friesdorf', '54,0', '                   7.             ', ' Porcupine Creek (IRE) ', 'M.Cadeddu', 'O.Laznovska', '60,0', '                   8.             ', ' Forsanti ', 'B.Ganbat', 'S.Richter', '55,5', '                   9.             ', ' Zebspear (IRE) ', 'S.Vogt', 'S.Schleppi', '58,0', '                   NS             ', ' Charlene Du Champ (FR) ', 'A.Pietsch', 'T.Richter/AUT', '57,0']"
               29. Dezember 2019             ,              Dortmund (Sand)            ,1950 m  ,  7200 €,D,III,                     Boden: normal                  ,"['                   1.             ', ' Town Charter (USA) ', 'M.Lopez', 'M.F.Weißmeier', '66,0', '                   2.             ', ' Feuerlilie (GB) ', 'J.Bojko', 'A.Bolte', '52,5', '                   3.             ', ' Authentic Eye ', 'E.R.Weißmeier', 'R.Weißmeier', '59,0', '                   4.             ', ' Digitalis (IRE) ', 'F.X.Weißmeier', 'R.Weißmeier', '60,5', '                   5.             ', ' Novacovic ', 'R.Danz', 'F.Fuhrmann', '52,0', '                   6.             ', ' Nic Mountain (GB) ', 'F.Minarik', 'M.Figge', '54,5', '                   7.             ', ' Ignaz ', 'N.Polli', 'Marco Klein', '52,5', '                   8.             ', ' Glad Libero ', 'S.Vogt', 'S.Schleppi', '60,0', '                   9.             ', ' Bahama Moon (IRE) ', 'M.Riehl', 'C.v.d.Recke', '50,0', '                   10.             ', ' Jewel Of The Sea (IRE) ', 'A.v.d.Troost', 'L.W.J.v.d.Meulen/NL', '59,5', '                   11.             ', ' Enge Euphoria (SWE) ', 'A.Pietsch', 'S.Walsh', '62,0', '                   12.             ', ' Jackontherocks (GB) ', 'M.Cadeddu', 'F.Fuhrmann', '53,5', '                   NS             ', ' Platin Lover (SWI) ', 'T.Scardino', 'Marco Klein', '60,0']"
               29. Dezember 2019             ,              Dortmund (Sand)            ,1800 m  ,  6000 €,D,,                     Boden: normal                  ,"['                   1.             ', ' Sergeant (FR) ', 'S.Vogt', 'C.v.d.Recke', '56,0', '                   2.             ', ' Red Postman ', 'N.Polli', 'E.Kurdu', '58,0', '                   3.             ', ' Future (FR) ', 'S.Koyuncu', 'U.Schwinn', '56,5', '                   4.             ', ' Orihime (IRE) ', 'B.Murzabayev', 'C.v.d.Recke', '55,0', '                   5.             ', ' Dynamite Star ', 'J.Bojko', 'C.v.d.Recke', '54,5', '                   6.             ', ' Hashtag Harry (IRE) ', 'M.Lopez', 'M.F.Weißmeier', '57,0', '                   NS             ', ' Pirouette (BEL) ', 'A.v.d.Troost', 'A.Engels/BEL', '54,0']"
               29. Dezember 2019             ,              Dortmund (Sand)            ,1950 m  ,  6000 €,D,,                     Boden: normal                  ,"['                   1.             ', ' Eyes On Fire ', 'B.Murzabayev', 'A.Kleinkorres', '57,0', '                   2.             ', ' Gallardo (FR) ', 'F.Minarik', 'M.Figge', '58,0', '                   3.             ', ' Gypsy Music (IRE) ', 'M.Cadeddu', 'M.Hofer', '57,0', '                   4.             ', ' Active Adventure ', 'M.Lopez', 'M.Rotering', '56,0', '                   5.             ', ' Schnucki ', 'S.Koyuncu', 'N.Schneider', '57,0', '                   6.             ', ' Samarghand ', 'S.Vogt', 'A.Schleusner-Fruhriep', '58,0']"
               05. Januar 2020             ,              Dortmund (Sand)            ,2500 m  ,  3000 €,F,IV ,                     Boden: nass                  ,"['                   1.             ', ' Mod (GB) ', 'R.P.Verberkt', 'L.W.J.v.d.Meulen/NL', '71,5', '                   2.             ', ' Caroline Piano (FR) ', 'S.Brüggemann', 'S.Brüggemann', '61,5', '                   3.             ', ' Quanita ', 'U.Timmermann', 'K.Gernreich', '56,5', '                   4.             ', ' Matilda Bay (IRE) ', 'N.Heller/CH', 'F.Fuhrmann', '56,5', '                   5.             ', ' Carraigin Aonair (IRE) ', 'N.Luft', 'E.Hinzmann', '57,5', '                   6.             ', ' Gin Bramble (IRE) ', 'M.Timpelan', 'F.Fuhrmann', '61,5', '                   7.             ', ' Kashani (IRE) ', 'L.Giesgen', 'S.Buchner', '57,0', '                   8.             ', ' Shalin ', 'L.Bieß', 'C.v.d.Recke', '64,0', '                   9.             ', ' Ohne Tadel ', 'L.Steudle', 'D.Lüker', '64,5', '                   10.             ', ' Sunbright (IRE) ', 'L.Wolff', 'F.Fuhrmann', '54,0']"
               05. Januar 2020             ,              Dortmund (Sand)            ,1950 m  ,  5000 €,E,,                     Boden: nass                  ,"['                   1.             ', ' Sioux ', 'A.v.d.Troost', 'Y.Almenräder', '57,5', '                   2.             ', ' Pray ', 'A.Best', 'A.Suborics', '55,0', '                   3.             ', ' Gypsy Music (IRE) ', 'M.Cadeddu', 'M.Hofer', '56,0', '                   4.             ', ' Aufsteiger (FR) ', 'B.Ganbat', 'J.Beckmann', '58,0', '                   5.             ', ' Welan ', 'S.Vogt', 'C.v.d.Recke', '57,5', '                   6.             ', ' Dandy Lad (IRE) ', 'A.Pietsch', 'D.Lüker', '58,0', '                   7.             ', ' LAviateur (FR) ', 'R.Danz', 'A.Engels/BEL', '57,5', '                   8.             ', ' Elsies Kap (FR) ', 'N.Polli', 'E.Kurdu', '56,5', '                   9.             ', ' Indian Soldier (IRE) ', 'T.Scardino', 'Marco Klein', '57,0', '                   NS             ', ' Captain Murtek (IRE) ', 'A.Weis', 'E.Storp', '59,0', '                   NS             ', ' Gattopardo ', 'L.Grigorieva', 'L.Giesgen', '55,0', '                   NS             ', ' Belle Cora (IRE) ', 'C.Klinkenberg', 'W.Knuiman', '53,0']"
               05. Januar 2020             ,              Dortmund (Sand)            ,1800 m  ,  5000 €,E,IV,                     Boden: nass                  ,"['                   1.             ', ' Saga Altais (IRE) ', 'L.Grigorieva', 'C.Paraknewitz-Kalla', '53,0', '                   2.             ', ' Compulsive (IRE) ', 'M.Riehl', 'M.Beer', '50,0', '                   3.             ', ' High Seas (IRE) ', 'A.Mathony', 'R.Weißmeier', '51,0', '                   4.             ', ' Bobbys Charm (USA) ', 'M.Pecheur', 'F.Fuhrmann', '55,0', '                   5.             ', ' Amity Island (GB) ', 'M.Cadeddu', 'J.Beckmann', '57,0', '                   6.             ', ' Big Ian (GB) ', 'L.Giesgen', 'L.Giesgen', '55,0', '                   7.             ', ' Feroe DIlliat (FR) ', 'B.Ganbat', 'J.Göritz', '55,5', '                   8.             ', ' Capitan (FR) ', 'A.v.d.Troost', 'C.v.d.Recke', '57,0', '                   9.             ', ' Dream Team (GB) ', 'S.Vogt', 'S.Schleppi', '59,0', '                   10.             ', ' Barrsbrook (GB) ', 'L.M.Engels', 'S.Rank', '59,0', '                   11.             ', ' Lunar Prospect (FR) ', 'R.Danz', 'M.H.Berrevoets-Uivel/NL', '52,5', '                   12.             ', ' Stanley Daley (IRE) ', 'N.Polli', 'D.Lüker', '52,0', '                   13.             ', ' Golden Star ', 'T.Scardino', 'Marco Klein', '57,5']"
               05. Januar 2020             ,              Dortmund (Sand)            ,1200 m  ,  6200 €,D,III,                     Boden: nass                  ,"['                   1.             ', ' Magic Quercus (FR) ', 'L.M.Engels', 'G.Mayer', '53,0', '                   2.             ', ' Charlies Dreamer (GB) ', 'M.Lopez', 'P.Berg', '60,0', '                   3.             ', ' Sea Ess Seas (IRE) ', 'N.Polli', 'C.Lenaers/BEL', '56,0', '                   4.             ', ' Papa Delta (GB) ', 'S.Vogt', 'S.Birner', '53,0', '                   5.             ', ' Making Trouble ', 'S.Koyuncu', 'C.Peterschmitt', '59,5', '                   6.             ', ' Rollicking (IRE) ', 'N.Heller/CH', 'F.Fuhrmann', '55,0', '                   7.             ', ' Lady Cristal (IRE) ', 'M.Riehl', 'B.J.Friesdorf', '50,0', '                   8.             ', ' Lacato (IRE) ', 'B.Ganbat', 'S.J.Hellier', '58,5', '                   9.             ', ' Dark Forrest ', 'T.Scardino', 'J.I.Meinecke', '58,0', '                   10.             ', ' Hot Hannah (GB) ', 'R.Danz', 'M.Beer', '54,5', '                   11.             ', ' Circuskind (IRE) ', 'M.Pecheur', 'F.Fuhrmann', '60,5', '                   NS             ', ' Latino ', 'M.Cadeddu', 'R.Rohne', '55,5']"
               05. Januar 2020             ,              Dortmund (Sand)            ,1200 m  ,  5000 €,F,IV,                     Boden: nass                  ,"['                   1.             ', ' Spot Lite (GB) ', 'S.Vogt', 'Sus.Schwinn', '62,0', '                   2.             ', ' Parion (GB) ', 'M.Pecheur', 'F.Fuhrmann', '63,5', '                   3.             ', ' Betsy Coed (IRE) ', 'L.Giesgen', 'M.Schwinn', '64,5', '                   4.             ', ' Prefect (GB) ', 'T.Scardino', 'A.Bodenhagen', '57,0', '                   5.             ', ' Dont Tell Dandy (GB) ', 'N.Heller/CH', 'F.Fuhrmann', '55,0', '                   6.             ', ' Seebring (IRE) ', 'S.Scholl', 'L.Sonntag', '55,5', '                   7.             ', ' Dragon Kuza (GB) ', 'A.Best', 'S.Rank', '57,0', '                   8.             ', ' Lexikon (GB) ', 'M.Cadeddu', 'F.Fuhrmann', '55,0']"
               05. Januar 2020             ,              Dortmund (Sand)            ,1800 m  ,  3000 €,E,,                     Boden: nass                  ,"['                   1.             ', ' Lenotti ', 'M.Pecheur', 'D.Moser', '56,0', '                   2.             ', ' Town Charter (USA) ', 'E.R.Weißmeier', 'M.F.Weißmeier', '59,0', '                   3.             ', ' Kitaneso (GB) ', 'T.Scardino', 'Marco Klein', '61,0', '                   4.             ', ' Mister Spock ', 'A.Pietsch', 'S.Ehl', '56,0', '                   5.             ', ' Shadow Sadness ', 'M.Lopez', 'C.Peterschmitt', '57,0', '                   NS             ', ' Platin Lover (SWI) ', 'N.Polli', 'Marco Klein', '60,0', '                   NS             ', ' Kingi Compton (GB) ', 'A.Mathony', 'M.F.Weißmeier', '50,0']"
               12. Januar 2020             ,              Mülheim            ,1500 m  ,  4000 €,E,,                     Boden: schwer                  ,"['                   1.             ', ' Warrior ', 'M.Cadeddu', 'U.Schwinn', '58,0', '                   2.             ', ' Mr Gent (IRE) ', 'M.Pecheur', 'L.W.J.v.d.Meulen/NL', '58,0', '                   3.             ', ' Cape Coral (IRE) ', 'B.Ganbat', 'A.Suborics', '57,0', '                   4.             ', ' Gabriela Laura (GB) ', 'J.Bojko', 'F.Fuhrmann', '56,0', '                   5.             ', ' Chaperon ', 'S.Vogt', 'A.Bolte', '58,0', '                   6.             ', ' Uh Oh Chongo (GB) ', 'N.Heller', 'F.Fuhrmann', '55,0', '                   7.             ', ' Ontario Moon ', 'J.Safar', 'T.Potters', '58,0', '                   8.             ', ' Go Lady ', 'A.v.d.Troost', 'C.v.d.Recke', '57,0', '                   NS             ', ' Dervonotti ', 'S.Koyuncu', 'R.Schaaf', '58,0', '                   NS             ', ' No Waltz ', 'M.Seidl', 'S.Weis', '56,0']"
               12. Januar 2020             ,              Mülheim            ,1400 m  ,  5000 €,E,IV,                     Boden: schwer                  ,"['                   1.             ', ' Star Gypsy (FR) ', 'M.Riehl', 'J.P.Carvalho', '55,0', '                   2.             ', ' Race For Fame (IRE) ', 'B.Ganbat', 'S.Smrczek', '60,5', '                   3.             ', ' Bocelli (GB) ', 'A.Best', 'B.Hellier', '62,0', '                   4.             ', ' Olympea (FR) ', 'M.Pecheur', 'K.Demme', '59,5', '                   5.             ', ' Papa Delta (GB) ', 'S.Vogt', 'S.Birner', '61,5', '                   6.             ', ' Sulafah (IRE) ', 'E.R.Weißmeier', 'E.Schnakenberg', '57,5', '                   7.             ', ' Mississippi ', 'J.L.Silverio', 'R.Heimburger', '56,0', '                   8.             ', ' Porcupine Creek (IRE) ', 'M.Cadeddu', 'O.Laznovska', '55,5', '                   9.             ', ' One Too Many (IRE) ', 'M.Seidl', 'S.Leirs', '59,0', '                   10.             ', ' Imbucato (GB) ', 'M.Lopez', 'E.Schnakenberg', '59,5', '                   11.             ', ' Novacovic ', 'A.v.d.Troost', 'F.Fuhrmann', '53,5', '                   12.             ', ' Isle Of Shadows (IRE) ', 'N.Heller', 'F.Fuhrmann', '55,0', '                   13.             ', ' Bobbys Charm (USA) ', 'J.Bojko', 'F.Fuhrmann', '54,0', '                   14.             ', ' Glos (FR) ', 'H.Böhler', 'F.Gratz', '49,0']"
               12. Januar 2020             ,              Mülheim            ,2300 m  ,  5000 €,E,IV,                     Boden: schwer                  ,"['                   1.             ', ' Lady Maxi ', 'L.Delozier', 'M.F.Weißmeier', '60,0', '                   2.             ', ' Germanwings (FR) ', 'E.R.Weißmeier', 'R.Weißmeier', '60,5', '                   3.             ', ' Nextwave (FR) ', 'M.Pecheur', 'A.Kleinkorres', '57,5', '                   4.             ', ' Shy Moon ', 'S.Koyuncu', 'U.Schwinn', '58,0', '                   5.             ', ' Alatea ', 'A.v.d.Troost', 'Y.Almenräder', '52,0', '                   6.             ', ' Wikileaks ', 'A.Weis', 'S.Weis', '61,5', '                   7.             ', ' Marijano ', 'A.Best', 'R.Heimburger', '53,0', '                   8.             ', ' Christoph Columbus ', 'M.Lopez', 'M.Blau', '54,0', '                   9.             ', ' Kanonier (FR) ', 'N.Polli', 'B.Nedorostek', '52,0', '                   10.             ', ' Shalin ', 'S.Vogt', 'C.v.d.Recke', '55,0', '                   11.             ', ' Conistone (GB) ', 'J.Bojko', 'E.Storp', '53,0', '                   12.             ', ' Nantano (IRE) ', 'M.Cadeddu', 'R.Krapp', '55,0']"
               12. Januar 2020             ,              Mülheim            ,2000 m  ,  4150 €,F,IV,                     Boden: schwer                  ,"['                   1.             ', ' Ole Colonia ', 'L.Wolff', 'C.Fuchs', '55,0', '                   2.             ', ' Iniesta ', 'L.Delozier', 'U.Schwinn', '62,0', '                   3.             ', ' Medaillon (FR) ', 'M.Pecheur', 'W.Schütz', '55,0', '                   4.             ', ' Red Dynamite ', 'S.Vogt', 'K.Gernreich', '54,5', '                   5.             ', ' Roi Du Soleil ', 'L.M.Engels', 'A.Wolffers/NL', '61,0', '                   6.             ', ' Sweet Caroline ', 'N.Polli', 'S.Smrczek', '57,5', '                   7.             ', ' Matilda Bay (IRE) ', 'J.Bojko', 'F.Fuhrmann', '54,5', '                   8.             ', ' Epatant (FR) ', 'E.R.Weißmeier', 'R.Weißmeier', '62,5', '                   9.             ', ' Bricklebrit (GB) ', 'A.v.d.Troost', 'C.v.d.Recke', '61,5', '                   10.             ', ' Hafida ', 'M.Cadeddu', 'M.F.Weißmeier', '60,0', '                   11.             ', ' Marientaler (IRE) ', 'M.Riehl', 'J.P.Carvalho', '57,5', '                   12.             ', ' Go West (FR) ', 'L.Steudle', 'E.Storp', '53,0', '                   13.             ', ' Pass Mark (GB) ', 'O.Laznovska', 'O.Laznovska', '63,5', '                   14.             ', ' Si Partout (FR) ', 'B.Roesch', 'B.Roesch', '55,0', '                   15.             ', ' Borneo (IRE) ', 'M.Lopez', 'H.Hobitz', '58,0']"
